price,delivery_time,number_of_transit_nodes,label
676566.0,11.0,1.0,0
599988.0,32.0,4.0,1
660348.0,15.0,6.0,0
533224.0,41.0,-0.0,1
561518.0,12.0,5.0,0
821104.0,16.0,2.0,0
705074.0,28.0,4.0,1
747641.0,16.0,1.0,0
713813.0,33.0,1.0,1
688155.0,24.0,4.0,0
845631.0,21.0,3.0,0
599056.0,16.0,3.0,0
782641.0,17.0,5.0,0
708375.0,45.0,4.0,1
640501.0,40.0,5.0,1
536355.0,15.0,2.0,0
667712.0,28.0,4.0,1
661993.0,19.0,3.0,0
500117.0,18.0,1.0,0
676754.0,6.0,3.0,0
680267.0,20.0,2.0,0
522358.0,39.0,3.0,1
643616.0,21.0,6.0,0
559155.0,41.0,4.0,1
767154.0,17.0,5.0,0
616330.0,57.0,6.0,1
769275.0,17.0,1.0,0
714124.0,3.0,6.0,0
583244.0,16.0,2.0,0
710039.0,32.0,0.0,1
807688.0,33.0,3.0,1
685913.0,19.0,3.0,0
776167.0,23.0,4.0,0
573884.0,39.0,7.0,1
582097.0,20.0,4.0,0
659350.0,24.0,2.0,0
559944.0,16.0,5.0,0
547385.0,43.0,2.0,1
737187.0,32.0,-1.0,1
669646.0,20.0,1.0,0
583736.0,34.0,3.0,1
483524.0,27.0,5.0,1
728237.0,12.0,2.0,0
598156.0,37.0,3.0,1
578045.0,29.0,5.0,1
535156.0,27.0,4.0,1
696631.0,12.0,3.0,0
681864.0,39.0,4.0,1
698387.0,35.0,-1.0,1
594231.0,25.0,2.0,0
446399.0,22.0,5.0,0
854612.0,45.0,4.0,1
689533.0,17.0,5.0,0
818556.0,25.0,1.0,0
720547.0,35.0,2.0,1
763853.0,21.0,2.0,0
714404.0,36.0,6.0,1
735327.0,31.0,5.0,1
700056.0,27.0,2.0,1
665772.0,25.0,3.0,0
731431.0,24.0,1.0,0
672962.0,45.0,3.0,1
577492.0,27.0,3.0,1
798795.0,6.0,2.0,0
661618.0,19.0,2.0,0
749195.0,13.0,4.0,0
451269.0,21.0,1.0,0
667083.0,32.0,1.0,1
745370.0,27.0,3.0,1
766533.0,31.0,4.0,1
688157.0,39.0,4.0,1
631373.0,12.0,2.0,0
479506.0,26.0,2.0,1
564970.0,16.0,4.0,0
732480.0,20.0,5.0,0
728006.0,16.0,4.0,0
905982.0,41.0,3.0,1
651147.0,24.0,3.0,0
659852.0,29.0,1.0,1
514803.0,29.0,5.0,1
840977.0,29.0,4.0,1
760800.0,30.0,3.0,1
561256.0,13.0,2.0,0
743940.0,8.0,2.0,0
633514.0,34.0,1.0,1
519752.0,5.0,4.0,0
653177.0,18.0,3.0,0
562133.0,21.0,3.0,0
704913.0,28.0,2.0,1
637766.0,30.0,1.0,1
718013.0,28.0,0.0,1
763987.0,29.0,2.0,1
641139.0,35.0,5.0,1
673494.0,14.0,5.0,0
575184.0,43.0,3.0,1
672695.0,17.0,2.0,0
815074.0,42.0,3.0,1
618171.0,45.0,2.0,1
650372.0,17.0,3.0,0
631666.0,20.0,3.0,0
690214.0,24.0,-1.0,0
864829.0,28.0,3.0,1
653054.0,9.0,0.0,0
763438.0,22.0,-0.0,0
523352.0,17.0,7.0,0
680061.0,26.0,5.0,1
797562.0,32.0,3.0,1
576121.0,33.0,1.0,1
438467.0,17.0,1.0,0
619740.0,15.0,5.0,0
591410.0,34.0,-1.0,1
443773.0,31.0,9.0,1
573313.0,27.0,4.0,1
434570.0,37.0,0.0,1
480933.0,23.0,0.0,0
511141.0,10.0,3.0,0
634826.0,28.0,3.0,1
783499.0,24.0,3.0,0
632596.0,21.0,6.0,0
540313.0,19.0,4.0,0
557207.0,26.0,4.0,1
769822.0,26.0,4.0,1
648413.0,35.0,3.0,1
799311.0,33.0,4.0,1
624056.0,40.0,0.0,1
688020.0,20.0,0.0,0
706221.0,18.0,6.0,0
695068.0,23.0,7.0,0
518244.0,20.0,-1.0,0
526017.0,12.0,2.0,0
587499.0,25.0,4.0,0
529850.0,23.0,7.0,0
569600.0,24.0,1.0,0
769185.0,29.0,6.0,1
771476.0,39.0,1.0,1
673867.0,35.0,3.0,1
669095.0,34.0,3.0,1
454799.0,27.0,1.0,1
757044.0,17.0,3.0,0
673064.0,35.0,1.0,1
648802.0,34.0,6.0,1
606246.0,37.0,2.0,1
579762.0,42.0,5.0,1
614087.0,27.0,2.0,1
688190.0,26.0,6.0,1
688108.0,35.0,7.0,1
672927.0,27.0,5.0,1
678871.0,18.0,4.0,0
630691.0,46.0,3.0,1
628165.0,26.0,5.0,1
666959.0,26.0,2.0,1
667851.0,32.0,4.0,1
583759.0,30.0,4.0,1
569010.0,34.0,5.0,1
631993.0,25.0,0.0,0
589318.0,5.0,1.0,0
491919.0,16.0,2.0,0
708149.0,33.0,6.0,1
618502.0,33.0,4.0,1
655258.0,43.0,5.0,1
477415.0,22.0,3.0,0
735688.0,29.0,2.0,1
595734.0,20.0,6.0,0
776880.0,37.0,0.0,1
527947.0,20.0,4.0,0
668914.0,19.0,4.0,0
544125.0,21.0,1.0,0
574608.0,23.0,6.0,0
713766.0,11.0,3.0,0
686950.0,13.0,4.0,0
775977.0,29.0,5.0,1
730348.0,30.0,3.0,1
669046.0,22.0,5.0,0
639407.0,35.0,3.0,1
547711.0,18.0,1.0,0
597605.0,36.0,3.0,1
695583.0,29.0,1.0,1
688956.0,-7.0,2.0,0
659768.0,19.0,1.0,0
677770.0,18.0,2.0,0
585716.0,12.0,3.0,0
754322.0,10.0,5.0,0
579295.0,4.0,5.0,0
715937.0,18.0,1.0,0
699335.0,24.0,7.0,0
571708.0,27.0,0.0,1
582850.0,39.0,1.0,1
673565.0,14.0,5.0,0
604846.0,26.0,0.0,1
538608.0,22.0,-0.0,0
675494.0,20.0,3.0,0
634476.0,39.0,-3.0,1
805688.0,22.0,3.0,0
732501.0,22.0,3.0,0
600418.0,19.0,2.0,0
601420.0,40.0,5.0,1
667584.0,21.0,6.0,0
759902.0,29.0,7.0,1
692635.0,18.0,5.0,0
668050.0,42.0,2.0,1
641628.0,18.0,6.0,0
566283.0,25.0,-0.0,0
590373.0,25.0,2.0,0
679945.0,31.0,8.0,1
560982.0,44.0,4.0,1
577061.0,19.0,3.0,0
794611.0,27.0,1.0,1
621760.0,23.0,2.0,0
700885.0,32.0,3.0,1
744971.0,29.0,2.0,1
671931.0,22.0,4.0,0
562260.0,32.0,4.0,1
738545.0,22.0,1.0,0
691197.0,33.0,3.0,1
727453.0,42.0,5.0,1
681417.0,30.0,4.0,1
562975.0,22.0,3.0,0
773095.0,16.0,6.0,0
567185.0,20.0,3.0,0
683846.0,28.0,4.0,1
587332.0,26.0,2.0,1
564184.0,19.0,4.0,0
721955.0,33.0,3.0,1
516500.0,21.0,2.0,0
559610.0,8.0,3.0,0
593852.0,23.0,3.0,0
688085.0,31.0,2.0,1
707384.0,31.0,1.0,1
733841.0,30.0,4.0,1
766938.0,37.0,3.0,1
797569.0,14.0,2.0,0
663911.0,10.0,2.0,0
448772.0,12.0,2.0,0
584370.0,22.0,3.0,0
539874.0,12.0,2.0,0
684698.0,31.0,2.0,1
649955.0,33.0,4.0,1
623521.0,20.0,3.0,0
647769.0,31.0,2.0,1
598885.0,30.0,-0.0,1
656120.0,29.0,3.0,1
679660.0,40.0,3.0,1
500756.0,55.0,7.0,1
713005.0,35.0,-0.0,1
580458.0,37.0,2.0,1
421245.0,28.0,1.0,1
776446.0,18.0,3.0,0
593238.0,31.0,-1.0,1
691244.0,38.0,2.0,1
811635.0,29.0,2.0,1
496770.0,31.0,6.0,1
700646.0,20.0,4.0,0
487651.0,28.0,6.0,1
874893.0,16.0,3.0,0
780570.0,43.0,5.0,1
714238.0,17.0,1.0,0
618842.0,21.0,-0.0,0
755962.0,29.0,4.0,1
780675.0,26.0,7.0,1
599836.0,12.0,2.0,0
492756.0,2.0,1.0,0
533378.0,45.0,2.0,1
727429.0,29.0,0.0,1
586755.0,39.0,4.0,1
522533.0,20.0,2.0,0
798591.0,41.0,-2.0,1
552112.0,34.0,-1.0,1
731039.0,17.0,4.0,0
546984.0,31.0,2.0,1
725572.0,17.0,1.0,0
467461.0,21.0,4.0,0
586804.0,25.0,4.0,0
429374.0,9.0,4.0,0
883006.0,23.0,4.0,0
735157.0,43.0,4.0,1
859733.0,33.0,3.0,1
726889.0,13.0,1.0,0
617055.0,22.0,-1.0,0
655516.0,32.0,0.0,1
514933.0,33.0,5.0,1
739177.0,11.0,2.0,0
538913.0,53.0,1.0,1
720883.0,20.0,1.0,0
690398.0,30.0,0.0,1
613757.0,2.0,4.0,0
618991.0,5.0,1.0,0
618230.0,4.0,3.0,0
718316.0,34.0,3.0,1
593736.0,26.0,4.0,1
536777.0,26.0,3.0,1
557009.0,15.0,1.0,0
340882.0,17.0,2.0,0
621978.0,19.0,0.0,0
648574.0,28.0,3.0,1
742676.0,29.0,5.0,1
500869.0,28.0,-1.0,1
611014.0,37.0,3.0,1
660316.0,31.0,2.0,1
616971.0,29.0,3.0,1
847039.0,19.0,3.0,0
643972.0,25.0,3.0,0
703899.0,12.0,4.0,0
700895.0,2.0,1.0,0
494340.0,9.0,2.0,0
498381.0,47.0,3.0,1
563209.0,18.0,2.0,0
649386.0,25.0,4.0,0
634402.0,15.0,1.0,0
601127.0,-2.0,2.0,0
682297.0,37.0,5.0,1
572186.0,17.0,4.0,0
618501.0,20.0,3.0,0
668884.0,30.0,-2.0,1
512243.0,24.0,2.0,0
745895.0,30.0,5.0,1
724556.0,30.0,2.0,1
822467.0,23.0,1.0,0
644550.0,9.0,0.0,0
685394.0,14.0,6.0,0
757470.0,29.0,5.0,1
729742.0,19.0,5.0,0
947120.0,26.0,5.0,1
580848.0,16.0,0.0,0
646967.0,19.0,4.0,0
830285.0,24.0,-1.0,0
674459.0,44.0,3.0,1
624362.0,44.0,2.0,1
635129.0,43.0,6.0,1
574926.0,8.0,4.0,0
622269.0,37.0,2.0,1
665449.0,15.0,-1.0,0
584482.0,42.0,3.0,1
634778.0,37.0,3.0,1
696972.0,24.0,4.0,0
776074.0,29.0,1.0,1
850134.0,51.0,5.0,1
669766.0,33.0,2.0,1
707562.0,12.0,4.0,0
550265.0,20.0,2.0,0
651608.0,48.0,-1.0,1
583288.0,24.0,3.0,0
603490.0,27.0,2.0,1
673193.0,43.0,2.0,1
453875.0,38.0,3.0,1
729052.0,28.0,1.0,1
710968.0,38.0,3.0,1
717376.0,28.0,4.0,1
586550.0,39.0,2.0,1
682928.0,28.0,5.0,1
478751.0,16.0,5.0,0
612335.0,28.0,2.0,1
700250.0,14.0,7.0,0
528297.0,38.0,6.0,1
773255.0,39.0,2.0,1
621163.0,36.0,4.0,1
551189.0,19.0,5.0,0
772683.0,31.0,3.0,1
624537.0,6.0,1.0,0
699077.0,11.0,3.0,0
681163.0,17.0,-0.0,0
536073.0,29.0,1.0,1
493732.0,17.0,2.0,0
657284.0,24.0,3.0,0
537213.0,16.0,1.0,0
700424.0,31.0,3.0,1
796672.0,40.0,-0.0,1
678988.0,23.0,4.0,0
591125.0,28.0,1.0,1
643989.0,26.0,2.0,1
744419.0,22.0,4.0,0
587136.0,15.0,4.0,0
589483.0,35.0,2.0,1
485965.0,30.0,2.0,1
543425.0,26.0,5.0,1
728972.0,21.0,4.0,0
595436.0,19.0,5.0,0
481989.0,15.0,7.0,0
729395.0,35.0,3.0,1
616334.0,22.0,1.0,0
637212.0,22.0,6.0,0
690952.0,6.0,-0.0,0
844798.0,19.0,5.0,0
468617.0,21.0,-1.0,0
688617.0,18.0,0.0,0
784809.0,28.0,3.0,1
591805.0,33.0,3.0,1
498964.0,38.0,6.0,1
623382.0,2.0,4.0,0
704780.0,29.0,4.0,1
639139.0,32.0,4.0,1
739804.0,38.0,5.0,1
860288.0,17.0,3.0,0
665709.0,20.0,5.0,0
857302.0,25.0,-0.0,0
712680.0,20.0,4.0,0
645563.0,27.0,6.0,1
619525.0,23.0,4.0,0
494940.0,29.0,3.0,1
723772.0,14.0,2.0,0
637433.0,21.0,2.0,0
831438.0,36.0,7.0,1
557182.0,22.0,1.0,0
617435.0,34.0,4.0,1
669666.0,25.0,5.0,0
756809.0,10.0,3.0,0
566784.0,35.0,6.0,1
547119.0,36.0,2.0,1
688654.0,19.0,0.0,0
430363.0,41.0,-1.0,1
792021.0,43.0,3.0,1
576653.0,33.0,1.0,1
641661.0,31.0,4.0,1
634945.0,24.0,2.0,0
575151.0,33.0,3.0,1
800979.0,34.0,4.0,1
487536.0,41.0,1.0,1
580642.0,20.0,3.0,0
620065.0,36.0,4.0,1
519043.0,30.0,2.0,1
498790.0,25.0,-1.0,0
852787.0,13.0,4.0,0
715100.0,28.0,2.0,1
629912.0,26.0,4.0,1
670923.0,19.0,2.0,0
466872.0,4.0,3.0,0
636093.0,21.0,-0.0,0
518361.0,27.0,2.0,1
669893.0,17.0,7.0,0
755092.0,25.0,4.0,0
553290.0,14.0,2.0,0
687386.0,42.0,2.0,1
766861.0,20.0,1.0,0
680755.0,35.0,3.0,1
648038.0,12.0,-1.0,0
690492.0,37.0,2.0,1
702734.0,25.0,2.0,0
660932.0,42.0,2.0,1
714408.0,25.0,4.0,0
720441.0,24.0,3.0,0
532735.0,11.0,1.0,0
658285.0,28.0,-0.0,1
650633.0,17.0,3.0,0
636921.0,41.0,2.0,1
605114.0,21.0,3.0,0
546278.0,19.0,9.0,0
752986.0,25.0,3.0,0
545571.0,30.0,3.0,1
583400.0,31.0,4.0,1
593590.0,24.0,3.0,0
845559.0,44.0,4.0,1
630472.0,42.0,1.0,1
671760.0,39.0,4.0,1
658829.0,22.0,0.0,0
727811.0,36.0,2.0,1
768154.0,27.0,5.0,1
555513.0,11.0,5.0,0
696939.0,34.0,5.0,1
666655.0,21.0,-2.0,0
638233.0,43.0,1.0,1
706061.0,27.0,4.0,1
487921.0,14.0,1.0,0
413814.0,19.0,6.0,0
503499.0,26.0,4.0,1
524355.0,8.0,1.0,0
842931.0,20.0,1.0,0
651498.0,21.0,5.0,0
509434.0,12.0,5.0,0
647430.0,27.0,7.0,1
541916.0,8.0,2.0,0
859761.0,17.0,1.0,0
611557.0,16.0,2.0,0
664074.0,10.0,3.0,0
688479.0,19.0,6.0,0
588960.0,18.0,4.0,0
798675.0,29.0,7.0,1
676484.0,13.0,6.0,0
692983.0,36.0,-2.0,1
711776.0,29.0,3.0,1
746077.0,21.0,4.0,0
808074.0,-3.0,2.0,0
640440.0,26.0,6.0,1
678782.0,18.0,4.0,0
574892.0,35.0,3.0,1
730549.0,21.0,7.0,0
636365.0,9.0,6.0,0
498885.0,20.0,2.0,0
677923.0,25.0,5.0,0
680361.0,20.0,5.0,0
571391.0,29.0,2.0,1
730676.0,14.0,3.0,0
674882.0,13.0,3.0,0
692612.0,37.0,3.0,1
769865.0,25.0,4.0,0
488855.0,23.0,-0.0,0
549067.0,37.0,6.0,1
685402.0,13.0,4.0,0
617635.0,18.0,2.0,0
644643.0,12.0,5.0,0
638769.0,32.0,4.0,1
652640.0,36.0,3.0,1
563618.0,25.0,2.0,0
763345.0,37.0,-0.0,1
813577.0,17.0,3.0,0
528631.0,15.0,3.0,0
482245.0,38.0,1.0,1
630747.0,25.0,-0.0,0
746242.0,20.0,3.0,0
406340.0,31.0,6.0,1
801335.0,10.0,3.0,0
573721.0,38.0,3.0,1
634168.0,38.0,6.0,1
605054.0,18.0,7.0,0
572320.0,33.0,5.0,1
599103.0,19.0,3.0,0
526705.0,11.0,6.0,0
619581.0,25.0,5.0,0
532783.0,16.0,1.0,0
721698.0,14.0,5.0,0
722262.0,41.0,2.0,1
791315.0,4.0,5.0,0
626305.0,21.0,5.0,0
528655.0,31.0,5.0,1
771994.0,31.0,4.0,1
699474.0,27.0,1.0,1
651858.0,27.0,3.0,1
566950.0,36.0,3.0,1
509939.0,38.0,2.0,1
784122.0,18.0,1.0,0
554756.0,26.0,-0.0,1
796446.0,34.0,7.0,1
712281.0,35.0,2.0,1
478622.0,30.0,4.0,1
682008.0,29.0,3.0,1
560447.0,35.0,2.0,1
830621.0,15.0,2.0,0
522615.0,13.0,2.0,0
781762.0,27.0,5.0,1
541089.0,28.0,-1.0,1
735080.0,16.0,7.0,0
612170.0,23.0,6.0,0
731351.0,35.0,2.0,1
709493.0,8.0,6.0,0
629430.0,26.0,4.0,1
467899.0,38.0,5.0,1
678100.0,33.0,2.0,1
686155.0,33.0,8.0,1
750021.0,16.0,1.0,0
789570.0,29.0,2.0,1
501703.0,28.0,4.0,1
522196.0,19.0,1.0,0
617844.0,8.0,5.0,0
824844.0,-4.0,2.0,0
719194.0,19.0,3.0,0
661034.0,25.0,2.0,0
652661.0,41.0,2.0,1
650856.0,42.0,4.0,1
782057.0,28.0,5.0,1
787243.0,40.0,10.0,1
576119.0,30.0,3.0,1
750798.0,23.0,4.0,0
505115.0,34.0,4.0,1
785204.0,21.0,1.0,0
528243.0,24.0,1.0,0
662039.0,9.0,4.0,0
684034.0,19.0,4.0,0
691909.0,36.0,2.0,1
436280.0,33.0,2.0,1
623734.0,31.0,5.0,1
618964.0,40.0,4.0,1
662627.0,30.0,5.0,1
485695.0,23.0,2.0,0
536823.0,12.0,4.0,0
669370.0,33.0,1.0,1
598108.0,10.0,3.0,0
785047.0,26.0,2.0,1
655040.0,14.0,6.0,0
648502.0,23.0,1.0,0
711398.0,13.0,0.0,0
621841.0,11.0,3.0,0
607433.0,19.0,1.0,0
770158.0,37.0,2.0,1
537993.0,36.0,4.0,1
567715.0,18.0,5.0,0
603810.0,22.0,9.0,0
549647.0,41.0,-1.0,1
828189.0,24.0,7.0,0
857693.0,24.0,-2.0,0
759870.0,32.0,3.0,1
576677.0,18.0,4.0,0
597277.0,21.0,4.0,0
611810.0,20.0,7.0,0
470090.0,31.0,1.0,1
474517.0,17.0,3.0,0
567107.0,15.0,2.0,0
598247.0,30.0,4.0,1
910385.0,31.0,0.0,1
793285.0,19.0,5.0,0
444077.0,9.0,6.0,0
802075.0,36.0,2.0,1
775319.0,23.0,3.0,0
464100.0,25.0,3.0,0
664955.0,20.0,6.0,0
641732.0,34.0,7.0,1
626230.0,10.0,2.0,0
455669.0,27.0,5.0,1
791353.0,25.0,4.0,0
651567.0,21.0,5.0,0
593690.0,12.0,2.0,0
732909.0,24.0,3.0,0
698905.0,24.0,4.0,0
623520.0,31.0,5.0,1
637801.0,25.0,2.0,0
740503.0,28.0,3.0,1
630005.0,25.0,4.0,0
720173.0,29.0,4.0,1
520667.0,22.0,3.0,0
677011.0,26.0,6.0,1
506644.0,10.0,1.0,0
573820.0,33.0,4.0,1
702159.0,21.0,4.0,0
604912.0,30.0,3.0,1
658670.0,21.0,6.0,0
694539.0,36.0,-1.0,1
530633.0,43.0,-2.0,1
583537.0,22.0,3.0,0
571504.0,24.0,7.0,0
577851.0,46.0,4.0,1
713283.0,36.0,1.0,1
637352.0,28.0,1.0,1
486929.0,13.0,2.0,0
662270.0,26.0,5.0,1
520826.0,31.0,6.0,1
667708.0,37.0,4.0,1
581402.0,22.0,5.0,0
686725.0,15.0,4.0,0
538650.0,21.0,2.0,0
563248.0,17.0,4.0,0
719313.0,12.0,-1.0,0
596461.0,27.0,1.0,1
516679.0,17.0,2.0,0
690685.0,41.0,1.0,1
723312.0,30.0,3.0,1
621310.0,23.0,4.0,0
571297.0,14.0,3.0,0
635684.0,24.0,2.0,0
521137.0,23.0,6.0,0
651161.0,17.0,2.0,0
677202.0,7.0,2.0,0
660797.0,23.0,3.0,0
604565.0,16.0,6.0,0
343278.0,32.0,5.0,1
578391.0,18.0,3.0,0
670907.0,34.0,5.0,1
667245.0,31.0,5.0,1
794031.0,16.0,3.0,0
654769.0,11.0,0.0,0
792522.0,24.0,1.0,0
607571.0,33.0,3.0,1
740820.0,10.0,3.0,0
582702.0,32.0,4.0,1
614495.0,28.0,1.0,1
620729.0,23.0,0.0,0
741674.0,16.0,4.0,0
839640.0,29.0,2.0,1
629191.0,35.0,2.0,1
736673.0,31.0,9.0,1
872950.0,23.0,-1.0,0
883259.0,23.0,3.0,0
624199.0,42.0,3.0,1
708001.0,30.0,0.0,1
566247.0,25.0,3.0,0
739884.0,37.0,3.0,1
751625.0,19.0,4.0,0
718845.0,36.0,1.0,1
644616.0,27.0,-1.0,1
737498.0,10.0,3.0,0
742023.0,40.0,3.0,1
515747.0,21.0,6.0,0
599963.0,32.0,4.0,1
692946.0,18.0,1.0,0
705773.0,27.0,0.0,1
748698.0,30.0,4.0,1
480767.0,30.0,5.0,1
640367.0,13.0,5.0,0
693930.0,29.0,4.0,1
499307.0,43.0,4.0,1
533920.0,26.0,4.0,1
696852.0,37.0,4.0,1
744301.0,34.0,4.0,1
772195.0,32.0,2.0,1
614928.0,36.0,1.0,1
602347.0,22.0,2.0,0
653602.0,42.0,5.0,1
558946.0,14.0,4.0,0
609635.0,5.0,4.0,0
826364.0,16.0,3.0,0
788417.0,20.0,2.0,0
577068.0,24.0,7.0,0
687739.0,14.0,3.0,0
623754.0,24.0,5.0,0
670191.0,12.0,1.0,0
602548.0,26.0,3.0,1
663927.0,50.0,2.0,1
725766.0,43.0,4.0,1
643115.0,22.0,2.0,0
625813.0,11.0,4.0,0
725283.0,15.0,3.0,0
645027.0,22.0,2.0,0
695232.0,25.0,5.0,0
709015.0,22.0,1.0,0
671873.0,28.0,6.0,1
814822.0,15.0,4.0,0
656841.0,25.0,4.0,0
669838.0,24.0,7.0,0
622558.0,28.0,1.0,1
680064.0,10.0,3.0,0
879538.0,17.0,4.0,0
626174.0,6.0,4.0,0
749100.0,23.0,5.0,0
738000.0,14.0,1.0,0
700638.0,12.0,0.0,0
555393.0,21.0,2.0,0
472233.0,30.0,4.0,1
651767.0,25.0,1.0,0
622657.0,30.0,4.0,1
768799.0,25.0,3.0,0
736508.0,44.0,2.0,1
787041.0,18.0,3.0,0
732090.0,24.0,3.0,0
764661.0,15.0,3.0,0
678082.0,23.0,0.0,0
754995.0,15.0,-2.0,0
920393.0,25.0,4.0,0
596762.0,20.0,3.0,0
494614.0,31.0,3.0,1
640083.0,36.0,7.0,1
589669.0,32.0,3.0,1
801085.0,23.0,2.0,0
569402.0,19.0,3.0,0
721119.0,32.0,2.0,1
572676.0,22.0,1.0,0
704714.0,4.0,1.0,0
734590.0,28.0,1.0,1
683263.0,39.0,5.0,1
667197.0,23.0,4.0,0
738729.0,29.0,4.0,1
635447.0,21.0,7.0,0
547166.0,26.0,3.0,1
624631.0,14.0,3.0,0
710660.0,16.0,7.0,0
606860.0,22.0,2.0,0
787030.0,23.0,5.0,0
617290.0,18.0,4.0,0
624480.0,32.0,3.0,1
789636.0,22.0,1.0,0
762419.0,26.0,6.0,1
578435.0,32.0,7.0,1
530957.0,24.0,6.0,0
659567.0,26.0,2.0,1
723722.0,28.0,4.0,1
547334.0,23.0,2.0,0
669314.0,38.0,1.0,1
587502.0,36.0,3.0,1
554721.0,29.0,5.0,1
569298.0,25.0,4.0,0
696390.0,21.0,6.0,0
697474.0,30.0,2.0,1
815906.0,16.0,2.0,0
700241.0,42.0,3.0,1
527596.0,26.0,3.0,1
553891.0,9.0,3.0,0
596056.0,10.0,4.0,0
795027.0,23.0,3.0,0
730302.0,22.0,-0.0,0
816752.0,33.0,4.0,1
590720.0,36.0,-1.0,1
660212.0,23.0,2.0,0
419940.0,30.0,4.0,1
733389.0,30.0,2.0,1
817900.0,40.0,2.0,1
592608.0,21.0,3.0,0
569814.0,12.0,3.0,0
832453.0,20.0,3.0,0
662864.0,22.0,5.0,0
614553.0,24.0,9.0,0
577721.0,36.0,1.0,1
738123.0,34.0,5.0,1
549474.0,32.0,4.0,1
688928.0,19.0,6.0,0
683332.0,11.0,2.0,0
683127.0,26.0,2.0,1
530454.0,28.0,2.0,1
969138.0,26.0,4.0,1
760421.0,25.0,4.0,0
629389.0,23.0,-0.0,0
610048.0,36.0,1.0,1
756709.0,36.0,4.0,1
627833.0,21.0,3.0,0
603975.0,30.0,6.0,1
712010.0,34.0,1.0,1
741605.0,34.0,2.0,1
582823.0,17.0,5.0,0
624898.0,23.0,2.0,0
668313.0,32.0,3.0,1
706412.0,32.0,2.0,1
569532.0,18.0,2.0,0
464502.0,41.0,2.0,1
787083.0,10.0,6.0,0
607980.0,26.0,1.0,1
664753.0,28.0,2.0,1
821091.0,35.0,2.0,1
679697.0,48.0,6.0,1
554282.0,18.0,3.0,0
768440.0,21.0,4.0,0
442366.0,22.0,5.0,0
496983.0,5.0,2.0,0
655781.0,6.0,2.0,0
601310.0,12.0,2.0,0
399263.0,21.0,3.0,0
