price,delivery_time,number_of_transit_nodes,label
589886.0,29.0,2.0,1
501662.0,6.0,1.0,0
565555.0,31.0,2.0,1
715056.0,30.0,3.0,1
526526.0,17.0,5.0,0
680863.0,26.0,3.0,1
534602.0,40.0,8.0,1
707052.0,16.0,3.0,0
618881.0,24.0,0.0,0
490054.0,28.0,5.0,1
799635.0,21.0,2.0,0
797084.0,37.0,4.0,1
777047.0,32.0,1.0,1
783542.0,28.0,5.0,1
435725.0,18.0,1.0,0
639971.0,13.0,2.0,0
839407.0,25.0,4.0,0
614322.0,29.0,4.0,1
695028.0,42.0,5.0,1
715578.0,42.0,5.0,1
661273.0,35.0,6.0,1
746888.0,23.0,3.0,0
688356.0,17.0,6.0,0
433634.0,33.0,2.0,1
699360.0,20.0,3.0,0
830457.0,38.0,0.0,1
625261.0,44.0,3.0,1
803897.0,19.0,4.0,0
732588.0,42.0,0.0,1
631945.0,35.0,4.0,1
785979.0,28.0,3.0,1
587520.0,38.0,4.0,1
494774.0,31.0,5.0,1
760370.0,25.0,2.0,0
629280.0,5.0,5.0,0
704779.0,19.0,2.0,0
488927.0,31.0,2.0,1
512542.0,27.0,8.0,1
600477.0,16.0,5.0,0
604715.0,21.0,2.0,0
817806.0,17.0,2.0,0
525841.0,31.0,5.0,1
738464.0,6.0,3.0,0
627078.0,20.0,3.0,0
653717.0,19.0,1.0,0
666160.0,22.0,2.0,0
593823.0,34.0,5.0,1
679492.0,39.0,4.0,1
821202.0,11.0,2.0,0
553532.0,32.0,6.0,1
628395.0,20.0,3.0,0
574551.0,22.0,6.0,0
653180.0,15.0,4.0,0
641278.0,21.0,1.0,0
643583.0,12.0,3.0,0
586612.0,28.0,5.0,1
576289.0,40.0,2.0,1
702931.0,34.0,1.0,1
461621.0,25.0,4.0,0
656728.0,40.0,2.0,1
678534.0,48.0,1.0,1
668587.0,20.0,5.0,0
733068.0,25.0,2.0,0
684342.0,26.0,6.0,1
585331.0,32.0,4.0,1
491892.0,32.0,-3.0,1
548752.0,28.0,-1.0,1
735003.0,35.0,5.0,1
709793.0,25.0,4.0,0
842609.0,20.0,6.0,0
693396.0,5.0,3.0,0
672539.0,45.0,8.0,1
726974.0,33.0,0.0,1
778774.0,26.0,-1.0,1
614265.0,24.0,2.0,0
719706.0,29.0,3.0,1
479719.0,14.0,4.0,0
610957.0,8.0,4.0,0
587344.0,16.0,4.0,0
730881.0,29.0,3.0,1
728158.0,27.0,1.0,1
593440.0,21.0,5.0,0
525035.0,41.0,6.0,1
560243.0,35.0,3.0,1
727869.0,26.0,-0.0,1
606494.0,7.0,1.0,0
659921.0,21.0,3.0,0
657357.0,17.0,3.0,0
608493.0,27.0,1.0,1
558030.0,20.0,3.0,0
588991.0,12.0,2.0,0
669172.0,26.0,4.0,1
594308.0,22.0,0.0,0
441596.0,29.0,1.0,1
672386.0,17.0,7.0,0
576089.0,27.0,3.0,1
594703.0,31.0,3.0,1
713479.0,32.0,3.0,1
677621.0,12.0,1.0,0
676622.0,38.0,1.0,1
489259.0,3.0,0.0,0
793795.0,26.0,4.0,1
706449.0,23.0,8.0,0
441902.0,9.0,0.0,0
745106.0,21.0,-1.0,0
651502.0,34.0,1.0,1
616443.0,33.0,3.0,1
493431.0,8.0,3.0,0
692973.0,33.0,5.0,1
595372.0,23.0,4.0,0
416450.0,26.0,3.0,1
521182.0,17.0,2.0,0
645015.0,31.0,3.0,1
646170.0,28.0,2.0,1
775413.0,24.0,1.0,0
693394.0,27.0,6.0,1
587859.0,16.0,3.0,0
707796.0,47.0,3.0,1
608438.0,39.0,7.0,1
650787.0,23.0,3.0,0
427365.0,51.0,4.0,1
656005.0,5.0,6.0,0
597230.0,26.0,3.0,1
603346.0,40.0,1.0,1
947754.0,38.0,3.0,1
779173.0,13.0,6.0,0
581911.0,25.0,5.0,0
606445.0,21.0,-0.0,0
705381.0,47.0,2.0,1
505472.0,19.0,4.0,0
743555.0,8.0,2.0,0
560754.0,26.0,2.0,1
770663.0,39.0,2.0,1
618241.0,19.0,1.0,0
671452.0,16.0,1.0,0
831469.0,26.0,4.0,1
767998.0,19.0,0.0,0
621099.0,25.0,4.0,0
820235.0,25.0,4.0,0
762020.0,21.0,2.0,0
633912.0,16.0,5.0,0
633180.0,6.0,4.0,0
569232.0,17.0,1.0,0
798400.0,16.0,6.0,0
445008.0,18.0,8.0,0
526611.0,19.0,5.0,0
818140.0,20.0,-1.0,0
736433.0,18.0,4.0,0
569515.0,33.0,2.0,1
635990.0,15.0,2.0,0
688985.0,27.0,3.0,1
710957.0,21.0,4.0,0
598349.0,27.0,1.0,1
656037.0,32.0,4.0,1
646667.0,27.0,5.0,1
589312.0,28.0,5.0,1
896898.0,18.0,3.0,0
528927.0,33.0,1.0,1
542904.0,25.0,1.0,0
722785.0,25.0,2.0,0
698587.0,47.0,5.0,1
664396.0,24.0,1.0,0
467192.0,32.0,1.0,1
553321.0,35.0,5.0,1
531288.0,19.0,2.0,0
514465.0,48.0,1.0,1
559575.0,28.0,5.0,1
542698.0,20.0,7.0,0
810648.0,42.0,5.0,1
742889.0,38.0,4.0,1
532915.0,23.0,4.0,0
731457.0,29.0,1.0,1
776132.0,36.0,2.0,1
610326.0,34.0,3.0,1
646415.0,22.0,6.0,0
665875.0,24.0,7.0,0
550567.0,16.0,4.0,0
815485.0,23.0,5.0,0
725823.0,23.0,3.0,0
506670.0,33.0,4.0,1
741779.0,25.0,1.0,0
773379.0,24.0,-1.0,0
713493.0,16.0,5.0,0
714901.0,10.0,7.0,0
611794.0,33.0,5.0,1
595627.0,20.0,5.0,0
692011.0,33.0,0.0,1
633491.0,19.0,6.0,0
623712.0,32.0,2.0,1
630114.0,23.0,5.0,0
693269.0,27.0,4.0,1
620039.0,35.0,4.0,1
699519.0,21.0,1.0,0
714501.0,16.0,3.0,0
583768.0,22.0,1.0,0
591658.0,30.0,5.0,1
602665.0,24.0,1.0,0
493833.0,11.0,0.0,0
595532.0,22.0,4.0,0
645203.0,11.0,6.0,0
675712.0,25.0,4.0,0
638401.0,17.0,2.0,0
500659.0,39.0,3.0,1
722592.0,7.0,1.0,0
689882.0,26.0,5.0,1
517133.0,20.0,2.0,0
507751.0,39.0,6.0,1
400826.0,31.0,4.0,1
578062.0,13.0,-2.0,0
819256.0,20.0,5.0,0
609096.0,51.0,3.0,1
660945.0,27.0,3.0,1
776753.0,29.0,3.0,1
824755.0,17.0,3.0,0
560280.0,46.0,2.0,1
677329.0,27.0,3.0,1
741862.0,33.0,-0.0,1
610178.0,21.0,2.0,0
697116.0,33.0,3.0,1
519457.0,30.0,5.0,1
639103.0,20.0,5.0,0
571753.0,26.0,1.0,1
836079.0,32.0,4.0,1
707260.0,33.0,1.0,1
555720.0,15.0,8.0,0
451323.0,31.0,4.0,1
838427.0,24.0,2.0,0
638532.0,29.0,2.0,1
489385.0,24.0,2.0,0
748432.0,12.0,3.0,0
648718.0,15.0,1.0,0
694196.0,29.0,1.0,1
666816.0,38.0,5.0,1
675333.0,3.0,3.0,0
675459.0,29.0,3.0,1
691303.0,24.0,4.0,0
555979.0,31.0,3.0,1
673303.0,17.0,3.0,0
611834.0,25.0,1.0,0
753988.0,12.0,2.0,0
704810.0,28.0,2.0,1
644295.0,32.0,0.0,1
837932.0,27.0,3.0,1
747283.0,28.0,7.0,1
727852.0,20.0,5.0,0
729418.0,39.0,6.0,1
660730.0,16.0,5.0,0
605374.0,25.0,-1.0,0
429437.0,28.0,0.0,1
839762.0,23.0,4.0,0
591148.0,19.0,3.0,0
542765.0,35.0,4.0,1
895638.0,52.0,2.0,1
673496.0,19.0,2.0,0
697477.0,30.0,5.0,1
683916.0,18.0,3.0,0
652017.0,13.0,1.0,0
734996.0,43.0,5.0,1
667226.0,22.0,2.0,0
606552.0,30.0,3.0,1
638428.0,33.0,4.0,1
601665.0,12.0,5.0,0
679141.0,25.0,1.0,0
907841.0,29.0,3.0,1
588624.0,23.0,6.0,0
685138.0,30.0,3.0,1
601543.0,34.0,7.0,1
707695.0,14.0,3.0,0
594373.0,41.0,1.0,1
763573.0,21.0,4.0,0
551812.0,45.0,3.0,1
732358.0,36.0,2.0,1
706050.0,31.0,1.0,1
694665.0,35.0,-2.0,1
596392.0,22.0,3.0,0
647409.0,17.0,1.0,0
795386.0,22.0,-1.0,0
655893.0,35.0,0.0,1
725669.0,42.0,2.0,1
678473.0,41.0,-0.0,1
545314.0,7.0,5.0,0
815141.0,26.0,1.0,1
664328.0,25.0,3.0,0
815537.0,21.0,3.0,0
589346.0,19.0,-2.0,0
712188.0,29.0,4.0,1
641514.0,22.0,5.0,0
677843.0,31.0,1.0,1
649685.0,31.0,2.0,1
653281.0,23.0,1.0,0
581280.0,11.0,3.0,0
674805.0,26.0,-0.0,1
687904.0,34.0,5.0,1
778730.0,23.0,3.0,0
563961.0,19.0,3.0,0
629782.0,26.0,4.0,1
754984.0,26.0,1.0,1
622452.0,33.0,0.0,1
632340.0,31.0,3.0,1
770629.0,41.0,2.0,1
633381.0,11.0,5.0,0
556120.0,29.0,0.0,1
676110.0,35.0,4.0,1
605111.0,1.0,4.0,0
692377.0,43.0,4.0,1
659453.0,28.0,5.0,1
577121.0,27.0,4.0,1
926853.0,16.0,1.0,0
743403.0,21.0,3.0,0
637292.0,13.0,2.0,0
636992.0,36.0,3.0,1
638467.0,22.0,5.0,0
690430.0,32.0,2.0,1
532145.0,41.0,1.0,1
789451.0,28.0,4.0,1
684023.0,19.0,2.0,0
505817.0,18.0,1.0,0
353400.0,17.0,6.0,0
690207.0,24.0,5.0,0
605508.0,31.0,8.0,1
555034.0,18.0,3.0,0
637207.0,14.0,5.0,0
622965.0,14.0,4.0,0
899900.0,20.0,2.0,0
732025.0,22.0,3.0,0
709874.0,34.0,6.0,1
448511.0,15.0,6.0,0
659272.0,27.0,6.0,1
630713.0,36.0,1.0,1
642682.0,30.0,1.0,1
490034.0,28.0,3.0,1
674937.0,33.0,6.0,1
712815.0,33.0,0.0,1
562844.0,36.0,5.0,1
741881.0,22.0,5.0,0
650995.0,21.0,3.0,0
672586.0,26.0,9.0,1
557186.0,23.0,2.0,0
673580.0,10.0,4.0,0
683660.0,28.0,5.0,1
738036.0,45.0,6.0,1
772091.0,28.0,2.0,1
559328.0,33.0,1.0,1
618317.0,14.0,6.0,0
640646.0,19.0,-1.0,0
489194.0,23.0,4.0,0
440007.0,21.0,0.0,0
804260.0,38.0,6.0,1
842755.0,20.0,5.0,0
680009.0,13.0,-0.0,0
766061.0,16.0,4.0,0
653063.0,11.0,2.0,0
592737.0,19.0,5.0,0
558565.0,26.0,1.0,1
724537.0,13.0,4.0,0
759493.0,47.0,2.0,1
694514.0,19.0,4.0,0
552431.0,11.0,-0.0,0
778478.0,42.0,3.0,1
795957.0,16.0,5.0,0
552836.0,29.0,5.0,1
677194.0,24.0,4.0,0
464330.0,29.0,2.0,1
519130.0,39.0,1.0,1
629005.0,19.0,4.0,0
686080.0,13.0,1.0,0
748019.0,19.0,0.0,0
485814.0,9.0,-0.0,0
694851.0,35.0,1.0,1
675813.0,47.0,6.0,1
656464.0,23.0,6.0,0
678573.0,28.0,6.0,1
654022.0,28.0,6.0,1
510997.0,32.0,3.0,1
746417.0,15.0,2.0,0
674065.0,18.0,6.0,0
602148.0,20.0,-1.0,0
753165.0,25.0,6.0,0
675694.0,11.0,4.0,0
801383.0,32.0,4.0,1
438087.0,28.0,4.0,1
810696.0,17.0,1.0,0
682469.0,41.0,3.0,1
710377.0,25.0,1.0,0
726541.0,15.0,3.0,0
480155.0,13.0,5.0,0
672115.0,16.0,3.0,0
678264.0,26.0,2.0,1
672677.0,47.0,2.0,1
718163.0,26.0,4.0,1
430936.0,17.0,2.0,0
747546.0,24.0,2.0,0
798472.0,27.0,5.0,1
407149.0,34.0,4.0,1
506000.0,20.0,0.0,0
658528.0,39.0,4.0,1
628509.0,26.0,4.0,1
542231.0,44.0,4.0,1
757243.0,27.0,3.0,1
667786.0,32.0,3.0,1
632310.0,26.0,4.0,1
597727.0,24.0,5.0,0
722760.0,38.0,-0.0,1
675223.0,19.0,3.0,0
589496.0,31.0,7.0,1
677022.0,17.0,3.0,0
583565.0,13.0,4.0,0
471615.0,28.0,4.0,1
630803.0,15.0,4.0,0
847781.0,-2.0,5.0,0
665213.0,22.0,4.0,0
747289.0,10.0,5.0,0
795679.0,32.0,6.0,1
525254.0,21.0,1.0,0
583848.0,4.0,1.0,0
425631.0,25.0,4.0,0
560617.0,7.0,-1.0,0
670180.0,-7.0,3.0,0
633964.0,14.0,3.0,0
560376.0,14.0,4.0,0
698783.0,24.0,2.0,0
616421.0,20.0,4.0,0
698193.0,28.0,4.0,1
723883.0,36.0,3.0,1
715615.0,26.0,8.0,1
677549.0,12.0,4.0,0
735899.0,15.0,3.0,0
668774.0,21.0,1.0,0
536518.0,26.0,5.0,1
502852.0,38.0,-2.0,1
725981.0,49.0,3.0,1
733333.0,30.0,4.0,1
709282.0,16.0,6.0,0
721419.0,16.0,2.0,0
498419.0,42.0,5.0,1
660629.0,21.0,3.0,0
643760.0,35.0,0.0,1
634014.0,28.0,5.0,1
487536.0,20.0,7.0,0
588718.0,21.0,0.0,0
834504.0,7.0,6.0,0
490612.0,31.0,1.0,1
810367.0,17.0,2.0,0
635894.0,15.0,2.0,0
772137.0,21.0,3.0,0
568303.0,36.0,-1.0,1
725629.0,24.0,2.0,0
545072.0,21.0,2.0,0
696404.0,21.0,5.0,0
621029.0,24.0,4.0,0
734465.0,-0.0,4.0,0
693267.0,25.0,1.0,0
703663.0,23.0,5.0,0
527545.0,22.0,1.0,0
712315.0,24.0,3.0,0
732023.0,21.0,1.0,0
404543.0,20.0,-0.0,0
671406.0,31.0,3.0,1
460506.0,28.0,6.0,1
473893.0,14.0,4.0,0
395830.0,38.0,0.0,1
767033.0,35.0,4.0,1
730698.0,31.0,5.0,1
681200.0,37.0,6.0,1
656175.0,18.0,5.0,0
515381.0,23.0,2.0,0
722207.0,9.0,3.0,0
549968.0,39.0,5.0,1
627426.0,29.0,2.0,1
628948.0,27.0,1.0,1
655564.0,47.0,2.0,1
586731.0,26.0,1.0,1
759334.0,35.0,2.0,1
821898.0,33.0,4.0,1
541436.0,35.0,6.0,1
763238.0,29.0,1.0,1
681686.0,33.0,1.0,1
613199.0,27.0,6.0,1
696438.0,28.0,6.0,1
721953.0,14.0,3.0,0
696526.0,20.0,5.0,0
454994.0,5.0,3.0,0
572073.0,20.0,-1.0,0
707454.0,13.0,5.0,0
703501.0,18.0,2.0,0
848996.0,19.0,3.0,0
742916.0,17.0,4.0,0
661544.0,21.0,3.0,0
688238.0,41.0,2.0,1
719084.0,26.0,2.0,1
541305.0,34.0,7.0,1
857018.0,32.0,4.0,1
750974.0,26.0,3.0,1
610489.0,23.0,3.0,0
663774.0,21.0,2.0,0
657995.0,48.0,1.0,1
653387.0,43.0,-1.0,1
553144.0,18.0,1.0,0
684994.0,34.0,4.0,1
739538.0,31.0,2.0,1
687844.0,34.0,4.0,1
622729.0,31.0,2.0,1
546584.0,16.0,3.0,0
778716.0,37.0,4.0,1
718281.0,39.0,7.0,1
613221.0,47.0,4.0,1
619944.0,27.0,0.0,1
700911.0,10.0,5.0,0
519644.0,31.0,3.0,1
671733.0,31.0,2.0,1
554352.0,9.0,7.0,0
656983.0,31.0,1.0,1
724918.0,24.0,2.0,0
674861.0,21.0,-2.0,0
603816.0,17.0,4.0,0
686993.0,44.0,3.0,1
629918.0,11.0,3.0,0
658972.0,28.0,-0.0,1
677096.0,20.0,5.0,0
712266.0,45.0,4.0,1
599233.0,21.0,5.0,0
595496.0,26.0,2.0,1
696947.0,33.0,3.0,1
495485.0,31.0,3.0,1
599244.0,36.0,6.0,1
600214.0,29.0,7.0,1
510645.0,20.0,0.0,0
728104.0,36.0,3.0,1
719716.0,46.0,1.0,1
702395.0,22.0,5.0,0
779296.0,21.0,1.0,0
595654.0,20.0,2.0,0
762838.0,32.0,4.0,1
564783.0,28.0,3.0,1
579642.0,33.0,7.0,1
627654.0,34.0,4.0,1
620434.0,38.0,-2.0,1
473984.0,32.0,5.0,1
623703.0,46.0,2.0,1
665236.0,7.0,5.0,0
572492.0,23.0,-0.0,0
589854.0,30.0,3.0,1
648241.0,23.0,1.0,0
770023.0,25.0,2.0,0
501754.0,28.0,3.0,1
746186.0,33.0,1.0,1
903706.0,17.0,3.0,0
818833.0,37.0,1.0,1
639835.0,30.0,4.0,1
603376.0,3.0,0.0,0
670782.0,23.0,4.0,0
678861.0,22.0,6.0,0
695803.0,10.0,1.0,0
745235.0,31.0,2.0,1
764698.0,15.0,3.0,0
713234.0,24.0,3.0,0
810196.0,27.0,3.0,1
811375.0,1.0,7.0,0
825516.0,34.0,1.0,1
713071.0,19.0,2.0,0
759045.0,21.0,4.0,0
585261.0,20.0,6.0,0
554577.0,25.0,2.0,0
552431.0,32.0,3.0,1
709031.0,9.0,1.0,0
757907.0,44.0,4.0,1
643847.0,33.0,6.0,1
670384.0,25.0,6.0,0
680986.0,28.0,5.0,1
628777.0,11.0,3.0,0
566246.0,18.0,2.0,0
623103.0,6.0,3.0,0
567649.0,38.0,6.0,1
650079.0,26.0,2.0,1
470402.0,33.0,1.0,1
634026.0,34.0,4.0,1
778985.0,37.0,0.0,1
798954.0,31.0,-2.0,1
520962.0,32.0,1.0,1
736724.0,28.0,-0.0,1
589625.0,8.0,2.0,0
692849.0,26.0,3.0,1
586978.0,33.0,0.0,1
553916.0,28.0,4.0,1
857309.0,34.0,5.0,1
651393.0,38.0,6.0,1
589685.0,26.0,3.0,1
660720.0,21.0,2.0,0
786265.0,29.0,2.0,1
412184.0,23.0,5.0,0
591803.0,10.0,0.0,0
742480.0,36.0,5.0,1
707599.0,38.0,3.0,1
724889.0,23.0,5.0,0
539449.0,32.0,2.0,1
631490.0,42.0,5.0,1
823558.0,21.0,4.0,0
551652.0,9.0,4.0,0
804290.0,30.0,7.0,1
633738.0,20.0,1.0,0
541048.0,27.0,4.0,1
645334.0,17.0,4.0,0
571010.0,16.0,4.0,0
673248.0,30.0,5.0,1
650657.0,26.0,3.0,1
596025.0,39.0,2.0,1
502992.0,29.0,2.0,1
629174.0,31.0,4.0,1
471138.0,47.0,2.0,1
461469.0,27.0,4.0,1
765663.0,17.0,4.0,0
542275.0,27.0,1.0,1
754593.0,26.0,4.0,1
735323.0,44.0,2.0,1
508202.0,30.0,3.0,1
675291.0,15.0,6.0,0
515735.0,30.0,6.0,1
551187.0,26.0,7.0,1
603259.0,20.0,4.0,0
783926.0,51.0,6.0,1
655010.0,18.0,1.0,0
827495.0,28.0,1.0,1
721030.0,19.0,4.0,0
580320.0,18.0,1.0,0
681777.0,35.0,4.0,1
561842.0,32.0,1.0,1
836923.0,40.0,-2.0,1
635032.0,21.0,5.0,0
721591.0,31.0,2.0,1
669989.0,19.0,4.0,0
609691.0,34.0,1.0,1
627801.0,18.0,6.0,0
577959.0,28.0,5.0,1
606050.0,31.0,3.0,1
655981.0,6.0,1.0,0
683980.0,20.0,4.0,0
756222.0,38.0,4.0,1
713608.0,27.0,5.0,1
677325.0,18.0,2.0,0
504495.0,7.0,-1.0,0
591026.0,34.0,4.0,1
723767.0,21.0,2.0,0
681768.0,19.0,1.0,0
618534.0,17.0,3.0,0
555565.0,39.0,3.0,1
696860.0,27.0,4.0,1
612112.0,5.0,4.0,0
535022.0,17.0,-3.0,0
660967.0,11.0,3.0,0
712845.0,24.0,3.0,0
789929.0,16.0,1.0,0
700617.0,31.0,0.0,1
861136.0,33.0,3.0,1
712826.0,28.0,4.0,1
870502.0,26.0,1.0,1
699846.0,25.0,4.0,0
737964.0,38.0,2.0,1
787698.0,38.0,3.0,1
653469.0,18.0,1.0,0
764058.0,13.0,4.0,0
714778.0,22.0,3.0,0
715405.0,29.0,2.0,1
661594.0,10.0,2.0,0
685129.0,5.0,1.0,0
574052.0,26.0,-1.0,1
696261.0,29.0,4.0,1
628815.0,31.0,1.0,1
860189.0,25.0,3.0,0
626576.0,22.0,7.0,0
790063.0,47.0,2.0,1
842396.0,11.0,3.0,0
666546.0,35.0,4.0,1
638694.0,15.0,3.0,0
730404.0,33.0,2.0,1
809796.0,12.0,3.0,0
600894.0,29.0,1.0,1
599060.0,17.0,4.0,0
664353.0,24.0,-1.0,0
756260.0,11.0,2.0,0
583504.0,22.0,5.0,0
431203.0,28.0,0.0,1
603940.0,16.0,3.0,0
421932.0,11.0,2.0,0
591243.0,37.0,6.0,1
540554.0,31.0,4.0,1
672272.0,32.0,7.0,1
681625.0,27.0,5.0,1
524808.0,23.0,2.0,0
621841.0,26.0,4.0,1
785539.0,23.0,3.0,0
645092.0,40.0,3.0,1
613603.0,21.0,-0.0,0
606584.0,20.0,2.0,0
593324.0,24.0,2.0,0
662706.0,15.0,1.0,0
743477.0,42.0,2.0,1
700941.0,35.0,6.0,1
653145.0,25.0,1.0,0
597304.0,32.0,5.0,1
587015.0,11.0,4.0,0
602789.0,33.0,6.0,1
634545.0,43.0,5.0,1
613151.0,12.0,1.0,0
770587.0,26.0,5.0,1
780715.0,27.0,3.0,1
625423.0,35.0,2.0,1
529080.0,12.0,-1.0,0
630361.0,17.0,3.0,0
767866.0,21.0,3.0,0
757249.0,39.0,4.0,1
620728.0,29.0,2.0,1
695682.0,31.0,3.0,1
569365.0,23.0,3.0,0
614064.0,39.0,2.0,1
715070.0,33.0,2.0,1
625299.0,24.0,2.0,0
701964.0,30.0,3.0,1
698642.0,47.0,2.0,1
486330.0,23.0,6.0,0
696514.0,19.0,2.0,0
519102.0,15.0,4.0,0
625250.0,14.0,4.0,0
633906.0,31.0,3.0,1
635117.0,21.0,4.0,0
814636.0,22.0,3.0,0
626716.0,18.0,5.0,0
637724.0,28.0,2.0,1
619901.0,26.0,2.0,1
653510.0,16.0,5.0,0
690598.0,37.0,4.0,1
517316.0,35.0,3.0,1
752616.0,40.0,2.0,1
665137.0,34.0,2.0,1
724079.0,19.0,9.0,0
603148.0,43.0,2.0,1
603418.0,15.0,1.0,0
640560.0,39.0,4.0,1
753817.0,9.0,2.0,0
593981.0,35.0,4.0,1
852422.0,20.0,7.0,0
673930.0,35.0,-0.0,1
740540.0,34.0,3.0,1
520095.0,33.0,4.0,1
678620.0,22.0,0.0,0
679345.0,43.0,3.0,1
630840.0,15.0,5.0,0
627473.0,22.0,4.0,0
654701.0,23.0,4.0,0
740587.0,20.0,0.0,0
398213.0,42.0,3.0,1
624824.0,25.0,1.0,0
584824.0,36.0,4.0,1
691133.0,11.0,-1.0,0
669101.0,25.0,1.0,0
722579.0,19.0,2.0,0
713935.0,23.0,4.0,0
533201.0,23.0,3.0,0
457818.0,23.0,-1.0,0
775543.0,24.0,6.0,0
751842.0,9.0,3.0,0
701631.0,14.0,1.0,0
623426.0,26.0,2.0,1
652856.0,39.0,2.0,1
